"AMACode,Description,AMAFee,MedicareItem,ScheduleFee,",
"AA007,""PROFESSIONAL ATTENDANCE, by a GENERAL PRACTITIONER on NOT MORE THAN ONE PATIENT ON ONE OCCASION - EACH ATTENDANCE in unsociable hours if: ",
" | PROFESSIONAL ATTENDANCE AT A PLACE OTHER THAN CONSULTING ROOMS by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician), for providing FOCUSED PSYCHOLOGICAL STRATEGIES for assessed mental disorders, and lasting AT LEAST 40 MINUTES",
" | "",440,,,,",
"AA970,""NOTE: When claiming this service against the MBS, it is a legislative requirement that the practitioner is registered with the Chief Executive Medicare as meeting the credentialing requirements for provision of this service.",
 | ,
" | PROFESSIONAL ATTENDANCE of AT LEAST 20 MINUTES in duration at consulting rooms by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) for the purpose of providing non-directive PREGNANCY SUPPORT COUNSELLING to a patient who:",
 | (a) is currently pregnant; or,
 | (b) has been pregnant in the 12 months preceding the provision of the first service to which this item applies in relation to that pregnancy,
" | "",182,,,,",
"AB005,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS by a PUBLIC HEALTH PHYSICIAN in the practice of their speciality of PUBLIC HEALTH MEDICINE ",
" | - ATTENDANCE FOR AN OBVIOUS PROBLEM characterised by the straightforward nature of the task that requires a short patient history and, if required, limited examination and management "",44,410,21,,",
"AB015,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS by a PUBLIC HEALTH PHYSICIAN in the practice of their speciality of PUBLIC HEALTH MEDICINE ",
" | - attendance lasting LESS THAN 20 MINUTES, involving, where clinically relevant:",
 | a) taking a history;,
 | b) undertaking a clinical examination;,
 | c) arranging any necessary investigation;,
 | d) implementing a management plan;,
" | e) providing appropriate preventive health care, in relation to one or more health related issues, with appropriate documentation"",89,411,45.85,,",
"AB025,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS by a PUBLIC HEALTH PHYSICIAN in the practice of their speciality of PUBLIC HEALTH MEDICINE ",
" | - attendance lasting AT LEAST 20 MINUTES, involving, where clinically relevant:",
 | a) taking a detailed history;,
 | b) undertaking a clinical examination;,
 | c) arranging any necessary investigation;,
 | d) implementing a management plan;,
" | e) providing appropriate preventive health care, in relation to one or more health related issues, with appropriate documentation"",162,412,88.75,,",
"AB035,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS by a PUBLIC HEALTH PHYSICIAN in the practice of their speciality of PUBLIC HEALTH MEDICINE ",
" | - attendance lasting AT LEAST 40 MINUTES, involving, where clinically relevant:",
 | a) taking an extensive history;,
 | b) undertaking a clinical examination;,
 | c) arranging any necessary investigation;,
 | d) implementing a management plan;,
" | e) providing appropriate preventive health care, in relation to one or more health related issues, with appropriate documentation"",250,413,130.65,,",
"AB045,""PROFESSIONAL ATTENDANCE AT OTHER THAN CONSULTING ROOMS by a PUBLIC HEALTH PHYSICIAN in the practice of his or her speciality of PUBLIC HEALTH MEDICINE - attendance for an obvious problem characterised by the straightforward nature of the task that requires a short patient history and, if required, limited examination and management "",92,414,0,,",
"AB055,""PROFESSIONAL ATTENDANCE AT OTHER THAN CONSULTING ROOMS by a PUBLIC HEALTH PHYSICIAN in the practice of his or her speciality of PUBLIC HEALTH MEDICINE - attendance lasting less than 20 minutes, involving, where clinically relevant:",
 | a) taking a history;,
 | b) undertaking a clinical examination;,
 | c) arranging any necessary investigation;,
 | d) implementing a management plan;,
" | e) providing appropriate preventive health care, in relation to one or more health related issues, with appropriate documentation"",132,415,0,,",
"AB065,""PROFESSIONAL ATTENDANCE AT OTHER THAN CONSULTING ROOMS by a PUBLIC HEALTH PHYSICIAN in the practice of his or her speciality of PUBLIC HEALTH MEDICINE - attendance lasting at least 20 minutes, involving, where clinically relevant:",
 | a) taking a detailed history;,
 | b) undertaking a clinical examination;,
 | c) arranging any necessary investigation;,
 | d) implementing a management plan;,
" | e) providing appropriate preventive health care, in relation to one or more health related issues, with appropriate documentation"",196,416,0,,",
"AB075,""PROFESSIONAL ATTENDANCE AT OTHER THAN CONSULTING ROOMS by a PUBLIC HEALTH PHYSICIAN in the practice of his or her speciality of PUBLIC HEALTH MEDICINE - attendance lasting at least 40 minutes, involving, where clinically relevant:",
 | a) taking an extensive history;,
 | b) undertaking a clinical examination;,
 | c) arranging any necessary investigation;,
 | d) implementing a management plan;,
" | e) providing appropriate preventive health care, in relation to one or more health related issues, with appropriate documentation"",255,417,0,,",
"AC500,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR  HOSPITAL BY A SPECIALIST in the practice of their specialty, other than neurosurgery, where the patient is referred to them ",
" | - INITIAL attendance in a single course of treatment"",194,104,91.8,,",
"AC510,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR HOSPITAL BY A SPECIALIST in the practice of their specialty, other than neurosurgery, where the patient is referred to them ",
" | - Each attendance SUBSEQUENT to the first in a single course of treatment"",104,105,46.15,111,46.15",
"AC520,""PROFESSIONAL ATTENDANCE AT A PLACE OTHER THAN CONSULTING ROOMS OR HOSPITAL BY A SPECIALIST in the practice of their specialty where the patient is referred to them",
" | - INITIAL attendance in a single course of treatment"",260,107,134.7,,",
"AC530,""PROFESSIONAL ATTENDANCE AT A PLACE OTHER THAN CONSULTING ROOMS OR HOSPITAL BY A SPECIALIST in the practice of their specialty where the patient is referred to them",
" | - Each attendance SUBSEQUENT to the first in a single course of treatment "",170,108,85.3,,",
"AC540,""INITIAL SPECIALIST OPHTHALMOLOGIST PAEDIATRIC ATTENDANCE, where the patient is referred to him or her - in a single course of treatment, being an attendance at which a comprehensive eye examination, including pupil dilation, is performed on a child aged 9 years or under, or on a child aged 14 years or under with developmental delay, not being a service to which item AC500 applies"",300,109,206.9,,",
"AC600,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR HOSPITAL BY A SPECIALIST PRACTISING IN THE SPECIALTY OF NEUROSURGERY, where the patient is referred to them",
" | - INITIAL attendance in a single course of treatment"",295,6007,139.05,,",
"AC610,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR HOSPITAL BY A SPECIALIST PRACTISING IN THE SPECIALTY OF NEUROSURGERY, where the patient is referred to them",
 | - Each MINOR attendance SUBSEQUENT to the first in a single course of treatment.  ,
" | -  An attendance of NOT MORE THAN 15 MINUTES duration"",104,6009,46.15,,",
"AC620,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR HOSPITAL BY A SPECIALIST PRACTISING IN THE SPECIALTY OF NEUROSURGERY, where the patient is referred to them",
" | - Each attendance SUBSEQUENT to the first in a single course of treatment being an attendance involving a detailed and comprehensive examination, arranging or evaluating any necessary investigations in relation to one or more complex problems. ",
" | - An attendance of MORE THAN 15 MINUTES DURATION BUT NOT MORE THAN 30 MINUTES DURATION"",205,6011,91.8,,",
"AC630,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR HOSPITAL BY A SPECIALIST PRACTISING IN THE SPECIALTY OF NEUROSURGERY, where the patient is referred to them",
" | - Each attendance SUBSEQUENT to the first in a single course of treatment being an attendance involving an extensive and comprehensive examination, arranging or evaluating any necessary investigations in relation to one or more complex problems. ",
" | - An attendance of MORE THAN 30 MINUTES DURATION BUT NOT MORE THAN 45 MINUTES DURATION"",285,6013,127.15,,",
"AC640,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR HOSPITAL BY A SPECIALIST PRACTISING IN THE SPECIALTY OF NEUROSURGERY, where the patient is referred to them",
" | - Each attendance SUBSEQUENT to the first in a single course of treatment being an attendance involving an exhaustive and comprehensive examination, arranging or evaluating any necessary investigations in relation to one or more complex problems.",
" | - An attendance of MORE THAN 45 MINUTES DURATION"",365,6015,161.9,,",
"AC700,Coordination of a TAVI Case Conference by a TAVI Practitioner where the TAVI Case Conference has a duration of 10 minutes or more. Not payable more than once per patient in a five year period,130,6080,53.8,,",
"AC705,Attendance at a TAVI Case Conference by a specialist or consultant physician who does not also perform the service described in item 6080 for the same case conference where the TAVI Case Conference has a duration of 10 minutes or more. Not payable more than twice per patient in a five year period,98,6081,40.15,,",
"AC750,""PROFESSIONAL ATTENDANCE by a CARDIOTHORACIC SURGEON in the practice of the surgeon’s specialty, if: ",
 | (a) the service is performed in conjunction with a service (the lead extraction service) to which item HG358 applies; and ,
 | (b) the surgeon is: ,
" | (i) providing surgical backup for the provider (who is not a cardiothoracic surgeon) who is performing, the lead extraction service; and ",
" | (ii) present for the duration of the lead extraction service, other than during the low risk pre and post extraction phases; and ",
" | (iii) able to immediately scrub in and perform a thoracotomy if major complications occur "",2280,90300,909.55,,",
"AD010,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR HOSPITAL by a SPORT AND EXERCISE MEDICINE SPECIALIST in the practice of their specialty, where the patient is referred to them by a medical practitioner ",
" | - INITIAL attendance in a single course of treatment"",365,,,,",
"AD020,""PROFESSIONAL ATTENDANCE AT CONSULTING ROOMS OR HOSPITAL by a SPORT AND EXERCISE MEDICINE SPECIALIST in the practice of their specialty, where the patient is referred to them by a medical practitioner ",
" | - Each attendance SUBSEQUENT to the first in a single course of treatment"",168,,,,",
"AD030,""PROFESSIONAL ATTENDANCE AT A PLACE OTHER THAN CONSULTING ROOMS OR HOSPITAL by a SPORT AND EXERCISE MEDICINE SPECIALIST in the practice of their specialty, where the patient is referred to them by a medical practitioner ",
" | - INITIAL attendance in a single course of treatment"",440,,,,",
"AD040,""PROFESSIONAL ATTENDANCE AT A PLACE OTHER THAN CONSULTING ROOMS OR HOSPITAL by a SPORT AND EXERCISE MEDICINE SPECIALIST in the practice of their specialty, where the patient is referred to them by a medical practitioner ",
" | - Each attendance SUBSEQUENT to the first in a single course of treatment"",235,,,,",
"AE115,""PHYSICIAN - INITIAL REFERRED CONSULTATION - SURGERY, HOSPITAL OR NURSING HOME - Professional attendance by a physician in the practice of the specialty of REHABILITATION MEDICINE where the patient is referred by a medical practitioner ",
" | - INITIAL attendance in a single course of treatment where that attendance is at consulting rooms, hospital or nursing home"",365,,,,",
"AE125,""PHYSICIAN - INITIAL REFERRED CONSULTATION - SURGERY, HOSPITAL OR NURSING HOME - Professional attendance by a physician in the practice of the specialty of REHABILITATION MEDICINE where the patient is referred by a medical practitioner ",
" | - Each attendance SUBSEQUENT to the first in a single course of treatment"",168,,,,",
